average_gas_to_oil_ratio,basin_ag_flaring_co2_emissions,basin_ag_venting_co2_emissions,facility_id,facility_name,flaring_ch4_emissions,flaring_n2o_emissions,industry_segment,natural_gas_vented_or_flared,number_of_wells_flaring,number_of_wells_venting,reporting_year,sub_basin_identifier,table_desc,table_num,venting_ch4_emissions,volume_of_gas_sent_to_sales,volume_of_oil_produced,wells_two_year_delay
393.0000000000,355.7026362000,,1008490,Hess Corporation - 395 - Williston Basin,0.9086976000,0.0004871000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,41.0000000000,,2015,"395 - BILLINGS, ND (7) - Oil",Associated Gas Venting and Flaring,Table M.1,,125579000.0000000000,329610.0000000000,No
2745950.0000000000,0E-10,0.2000000000,1000435,Merit Energy Co. South Texas 220 Gulf Coast Basin,0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,9.0000000000,2017,"220 - WEBB, TX (479) - Other tight reservoir rock",Associated Gas Venting and Flaring,Table M.1,1.1300000000,0E-10,0.0310000000,No
1633.1182732000,5093.7885000000,,1008526,"Chesapeake Operating LLC, 220 - Gulf Coast Basin",20.1647100000,0.0085200000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,71.0000000000,,2019,"220 - LA SALLE, TX (283) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,80001.7143200000,No
3314.2054946000,3801.1317807000,0E-10,1008113,MurphyE&P-220,14.5483140000,0.0070301000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,4.0000000000,,2018,"220 - DIMMIT, TX (127) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,37858000.0000000000,190417.9138586000,No
1250.0000000000,,34.0000000000,1009813,Breitburn Operating LP 430 Permian,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,28.0000000000,2015,"430 - HOWARD, TX (227) - Oil",Associated Gas Venting and Flaring,Table M.1,722.0000000000,0E-10,31255.0000000000,No
735.0000000000,251.9594505000,,1010291,"Miller Energy Company II, LLC",0.6194373000,0.0003394000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2015,"305 - BAY, MI (17) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,3739.0000000000,No
4863.4140220000,216.3761576000,0E-10,1010222,GULF COAST BASIN,1.1882623000,0.0004366000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2016,"220 - CALCASIEU, LA (19) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,726.8556581000,No
4757.5629662000,24980.7504816000,,1008092,EP Energy E&P 220 Gulf Coast Basin,99.6858395000,0.0445815000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,825.0000000000,,2023,"220 - LA SALLE, TX (283) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,138005.2584190000,No
1407.7913000000,18668.2000000000,,1009390,XTO Energy Inc 430 Permian,66.5800000000,0.0330000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,129.0000000000,,2019,"430 - WINKLER, TX (495) - Oil",Associated Gas Venting and Flaring,Table M.1,,476658132.5000000000,515414.6400000000,No
3549.9405050000,50.0250579000,,1012449,"Blackbeard Operating, LLC - 430 Permian Basin",0.3016394000,0.0000869000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2023,"430 - Winkler, TX (495) - Other tight reservoir rock",Associated Gas Venting and Flaring,Table M.1,,2486724.9146758000,900.6700000000,No
10.9108420000,,0.0143000000,1009848,GeoSouthern Energy Corporation,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,0E-10,2021,"220 - BRAZOS, TX (41) - Oil",Associated Gas Venting and Flaring,Table M.1,0.0915000000,2.0000000000,609.1500000000,No
2400.4700000000,,0.1000000000,1008331,Ovintiv USA Inc - Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,12.0000000000,2019,"430 - UPTON, TX (461) - Oil",Associated Gas Venting and Flaring,Table M.1,2.1000000000,0E-10,49.1550500000,No
527.0980299000,3944.6361815000,,1008639,Citation Oil & Gas Corp. 430 Permian Basin,5.3026433000,0.0042857000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,101.0000000000,,2018,"430 - Gaines, TX (165) - Oil",Associated Gas Venting and Flaring,Table M.1,,142605000.0000000000,335659.0000000000,No
391.7000000000,109.2309000000,0E-10,1008290,430 Permian Basin DEC,0.2818000000,0.0001000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,17.0000000000,,2017,"430 - TERRY, TX (445) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,316395.0000000000,5131.5000000000,No
37.9621000000,873.1460000000,,1011690,Permian Resources Corporation,3.8156000000,0.0016000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,2.0000000000,,2023,"430 - EDDY, NM (15) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,,0E-10,334693.9062000000,No
14711.0000000000,,21.0000000000,1009339,Unit Petroleum 285 Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,5.0000000000,2015,"430 - CROCKETT, TX (105) - Other tight reservoir rock",Associated Gas Venting and Flaring,Table M.1,320.0000000000,0E-10,1844.0000000000,No
11960.0000000000,1318.3373941000,,1007479,ConocoPhillips Permian (430),8.7004339000,0.0029588000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,5.0000000000,,2020,"430 - REEVES, TX (389) - Shale gas",Associated Gas Venting and Flaring,Table M.1,,682792075.0000000000,137827.7230000000,No
250.4000000000,7382.1000000000,,1009278,515 Powder River Basin DEC,32.9000000000,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,117.0000000000,,2015,"515 - CAMPBELL, WY (5) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,436334.1000000000,No
3200.1818514000,,125.7078315000,1008471,CRI 395 Williston,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,18.0000000000,2019,"395 - WILLIAMS, ND (105) - Oil",Associated Gas Venting and Flaring,Table M.1,2495.3067879000,203668247.2130679000,251454.8010385000,No
900.0000000000,0E-10,24.6622464000,1009813,PERMIAN BUSINESS UNIT- BASIN 430,0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,20.0000000000,2018,"430 - WARD, TX (475) - Oil",Associated Gas Venting and Flaring,Table M.1,82.5909903000,0E-10,9472.0000000000,No
166.0562772000,64.0402458000,,1011652,"Urban 220 Gulf Coast Basin (LA, TX)",0.1927396000,0.0000902000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2018,"220 - WEST BATON ROUGE, LA (121) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,4396.1000000000,No
0E-10,,0E-10,1008639,Citation Oil & Gas Corp. 430 Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,0E-10,2020,"430 - REAGAN, TX (383) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,0E-10,No
2400.0000000000,395.4705400000,0E-10,1011387,Crestone Peak - Denver Basin (Watkins),1.1376400000,0.0005700000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,3.0000000000,,2016,"540 - ADAMS, CO (1) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,154254762.0000000000,64698.4800000000,No
38.2976000000,1897.4898600000,,1009391,Apache Corporation - Permian Basin 430,4.8953600000,0.0026800000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,60.0000000000,,2020,"430 - HOWARD, TX (227) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,562176.1600000000,No
250.0000000000,0E-10,0.1595358000,1010291,"Miller Energy Company II, LLC",0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,4.0000000000,2016,"305 - OGEMAW, MI (129) - Oil",Associated Gas Venting and Flaring,Table M.1,5.6971872000,0E-10,2022.0000000000,No
81.4000000000,7268.2000000000,,1009391,Apache Corporation - Permian Basin 430,15.7800000000,0.0120000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,36.0000000000,,2019,"430 - YOAKUM, TX (501) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,1219400.3700000000,No
3654.8094309000,150708.5095996000,,1008290,430 Permian Basin DEC,485.3814142000,0.2202768000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,223.0000000000,,2018,"430 - LEA, NM (25) - Oil",Associated Gas Venting and Flaring,Table M.1,,13129907978.0000000000,5240014.1370000000,No
2278.8707832000,23102.5000000000,,1008331,Ovintiv USA Inc - Permian Basin,74.3000000000,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,45.0000000000,,2018,"430 - UPTON, TX (461) - Oil",Associated Gas Venting and Flaring,Table M.1,,3958079937.5100000000,209255.7412600000,No
10161.8163164000,297.1683551000,,1012816,"ORX Resources, LLC - Gulf Coast Basin (220)",1.6610128000,0.0006381000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,7.0000000000,,2019,"220 - EAST BATON ROUGE, LA (33) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,,0E-10,480.3923628000,No
1290.5566543000,16738.5192100000,,1011923,White Rock Oil & Gas LLC - 395 Williston,147.3222476000,0.0252540000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,63.0000000000,,2022,"395 - MC KENZIE, ND (53) - Oil",Associated Gas Venting and Flaring,Table M.1,,236788223.3768310000,294207.8539719000,No
794.9467563000,,0.4223621000,1011531,WildFire Energy Operating LLC,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,2.0000000000,2020,"220 - MADISON, TX (313) - Oil",Associated Gas Venting and Flaring,Table M.1,3.0893414000,10120580.0000000000,10547.1000000000,No
1784.7911018000,16591.7436002000,,1010190,"Williston Basin (Petro-Hunt, LLC)",86.1732132000,0.0233450000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,23.0000000000,,2020,"395 - WILLIAMS, ND (105) - Oil",Associated Gas Venting and Flaring,Table M.1,,202202000.0000000000,252784.0000000000,No
1765.0000000000,21935.9322154000,,1013938,Monadnock Resources 430 Permian Basin,75.4437994000,0.0376589000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,19.0000000000,,2020,"430 - YOAKUM, TX (501) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,181896.6000000000,No
1343.0000000000,33.2000000000,0E-10,1009039,WPX Energy Permian LLC,0.1000000000,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2018,"430 - WARD, TX (475) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,15500200.0000000000,11870.1000000000,No
885.8552076000,816.6201678000,,1008885,"Tellus Operating Group, LLC - MS Operations",2.9139700000,0.0013670000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2021,"210 - WAYNE, MS (153) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,12495.2700000000,No
3723.3842811000,1835.4090443000,,1009707,COG Operating LLC  430 Permian Basin,7.5051203000,0.0033447000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,8.0000000000,,2019,"430 - PECOS, TX (371) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,7106.8912251000,No
2906.5670048000,781.9739168000,,1007479,ConocoPhillips Permian (430),3.9365400000,0.0015377000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,2.0000000000,,2016,"430 - EDDY, NM (15) - Oil",Associated Gas Venting and Flaring,Table M.1,,20213000.0000000000,11238.0000000000,No
2015.0034025000,35187.4165928000,,1012021,Liberty Resources Managment LLC 395 Williston Basin,76.7696453000,0.0488220000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,9.0000000000,,2020,"395 - BURKE, ND (13) - Oil",Associated Gas Venting and Flaring,Table M.1,,274023060.0000000000,361700.6200000000,No
200.0000000000,,0.1189697000,1009112,Samuel Gary Jr. & Associates Central Kansas Uplift (385) Operations,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,16.0000000000,2015,"385 - NORTON, KS (137) - OIl",Associated Gas Venting and Flaring,Table M.1,179.6169630000,0E-10,80777.9000000000,No
63.8367469000,,0E-10,1008639,Citation Oil & Gas Corp. 430 Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,5.0000000000,2019,"430 - LUBBOCK, TX (303) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,17480.5900000000,No
24.9604005000,125.8349175000,,1013412,White Rock Oil & Gas LLC - 430 - Permian,0.2643283000,0.0002975000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2023,"430 - ANDREWS, TX (3) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,1109.3624000000,No
632.1016722000,89.4552578000,,1012059,SHD Oil & Gas Williston (395) Basin,0.2460278000,0.0001567000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,3.0000000000,,2022,"395 - MC LEAN, ND (55) - Oil",Associated Gas Venting and Flaring,Table M.1,,72382.0000000000,1391.7209284000,No
2242.9795211000,162.7769813000,,1008526,"Chesapeake Operating LLC, 220 - Gulf Coast Basin",0.6017683000,0.0002730000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,75.0000000000,,2021,"220 - MC MULLEN, TX (311) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,1165.7230211000,No
884.6716000000,,24.9517000000,1009143,XTO Energy Inc 360 Anadarko,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,94.0000000000,2019,"360 - GRAY, TX (179) - Oil",Associated Gas Venting and Flaring,Table M.1,152.0599000000,89809516.2000000000,111117.5100000000,No
290.3000000000,1007.5839700000,,1009192,Whiting Oil and Gas Corporation 430 Permian Basin,1.0679600000,0.0011800000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,9.0000000000,,2018,"430 - GAINES, TX (165) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,32622.3000000000,No
32979.7000000000,0E-10,0E-10,1009335,Presidio Petroleum 360 Anadarko Basin,0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,2.0000000000,2016,"360 - CUSTER, OK (39) - Other tight reservoir rock",Associated Gas Venting and Flaring,Table M.1,1.6100000000,94.3000000000,3.0000000000,No
4906.9792000000,19852.8000000000,,1009390,XTO Energy Inc 430 Permian,82.0900000000,0.0380000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,12.0000000000,,2019,"430 - REEVES, TX (389) - Oil",Associated Gas Venting and Flaring,Table M.1,,4890590382.7000000000,1054310.6300000000,No
1.0000000000,,0.1303191000,1008587,Valence Operating Co 260 East Texas Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,2.0000000000,2015,"260 - HOPKINS, TX (223) - Oil",Associated Gas Venting and Flaring,Table M.1,0.0492795000,0E-10,18956.0000000000,No
126860.0000000000,724.8000000000,0E-10,1010350,Basin 160A - Appalachia,3.4100000000,0.0013600000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,6.0000000000,,2016,"160A - TYLER, WV (95) - Shale gas",Associated Gas Venting and Flaring,Table M.1,0E-10,5183607860.0499990000,40947.8900000000,No
2790.1000000000,,0.1224000000,1008700,COTERRA ENERGY - 430 - PERMIAN BASIN,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,1.0000000000,2020,"430 - LEA, NM (25) - Oil",Associated Gas Venting and Flaring,Table M.1,0.9818700000,67123867.5900000000,24082.6271000000,No
1296.1100000000,3786.1100000000,0E-10,1013393,"PERCUSSION PETROLEUM OPER II, LLC",14.0800000000,0.0100000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2018,"430 - LOVING, TX (301) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,37585230.0000000000,69870.4800000000,No
1815.9269639000,145.1870426000,,1009625,"Grayson Mill Operating, LLC",0.3800795000,0.0002570000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,15.0000000000,,2021,"395 - ROOSEVELT, MT (85) - Oil",Associated Gas Venting and Flaring,Table M.1,,64380130.0000000000,39316.6200000000,No
1965.0420730000,1162.3242363000,,1008471,CRI 395 Williston,3.5943399000,0.0017949000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,6.0000000000,,2019,"395 - STARK, ND (89) - Oil",Associated Gas Venting and Flaring,Table M.1,,377000.0000000000,6649.8344727000,No
724.1719257000,,5.3851816000,1008526,"Chesapeake Operating LLC, 220 - Gulf Coast Basin",,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,4.0000000000,2021,"220 - BRAZOS, TX (41) - Oil",Associated Gas Venting and Flaring,Table M.1,53.8508071000,0E-10,6078.1900000000,No
1014.7567640000,27912.0146763000,,1011873,"Lime Rock Resources III-A, Williston Basin",46.6836457000,0.0350214000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,56.0000000000,,2019,"395 - MOUNTRAIL, ND (61) - Oil",Associated Gas Venting and Flaring,Table M.1,,1134721970.0000000000,1397670.9300000000,No
2397.0000000000,903.8773043000,,1013023,"Sundance Energy, Inc. - South Texas Basin",3.3494435000,0.0015200000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,2.0000000000,,2019,"220 - MC MULLEN, TX (311) - Shale gas",Associated Gas Venting and Flaring,Table M.1,,0E-10,5135.1913043000,No
0E-10,0.0277344000,,1010222,GULF COAST BASIN,0.0001637000,1.000E-7,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2019,"220 - ST CHARLES, LA (89) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,,0E-10,0.4700000000,No
369.6857000000,,27.6140000000,1008616,XTO Energy Inc 350 South Oklahoma Folded Belt,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,70.0000000000,2016,"350 - CARTER, OK (19) - Oil",Associated Gas Venting and Flaring,Table M.1,824.1390000000,0E-10,154633.3800000000,No
14435.8000000000,,0.0016300000,1008702,COTERRA ENERGY - 360 - ANADARKO BASIN,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,1.0000000000,2020,"360 - BLAINE, OK (11) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,0.0934500000,438772617.3200000000,30395.0566000000,No
957.4304000000,20147.6302000000,,1009390,XTO Energy Inc 430 Permian,77.0689000000,0.2015000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,253.0000000000,,2018,"430 - LEA, NM (25) - Oil",Associated Gas Venting and Flaring,Table M.1,,1380968168.4000000000,1748032.3900000000,No
361.3920838000,758.9372210000,0E-10,1010222,GULF COAST BASIN,4.4100000000,0.0015862000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2018,"220 - IBERIA, LA (45) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,35539.2400000000,No
